assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,213280,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,299,False,0.0,0,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,n,15,49,0.0,0,1655,4,12514,61,0.0,0.0,Eastwood,0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,300,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,n,15,49,0.0,0,215,4,5043,6,0.0,0.0,Duffy,0
1,7,281,0,100,5,47247,0,0,-1,1,391.6,3,3,0.0,7.1,15,John,6.6,12,4,99.0,301,False,343.2,1288,Suspended until 26 Dec,2019-12-14T17:00:24.844524Z,49,0,0,0,47247.jpg,3.9,0,0,Fleck,1.5,False,None,s,15,49,255.0,59,142656,9379,49217,4226,1.3,12.0,Fleck,5
1,1,253,None,None,6,79934,0,0,-1,1,365.9,0,3,2.0,2.5,2,Oliver,2.0,16,0,71.3,302,False,289.2,1405,,None,49,0,0,0,79934.jpg,2.4,0,0,Norwood,0.3,False,None,a,15,49,58.0,40,27781,448,32607,286,0.4,8.2,Norwood,4
2,3,78,100,100,4,27436,0,0,-1,1,143.6,0,4,2.4,2.9,5,David,2.4,9,0,71.9,303,False,167.6,979,,2019-09-26T10:00:12.518124Z,54,0,0,0,27436.jpg,2.4,0,0,McGoldrick,0.3,False,None,a,15,49,408.0,33,37094,587,37190,303,0.4,6.1,McGoldrick,1
0,2,272,None,None,6,40386,0,0,0,0,62.1,0,2,2.4,2.9,7,Chris,2.4,16,0,40.8,423,False,296.4,1470,,None,45,0,0,0,40386.jpg,3.1,0,0,Basham,0.6,False,None,a,15,49,47.0,53,39627,2134,15902,268,0.5,11.8,Basham,3
0,0,9,None,None,0,74854,0,0,-1,1,0.0,0,1,0.2,0.7,0,Simon,0.2,3,0,0.8,436,False,7.8,90,,None,44,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,None,a,15,49,0.0,1,2795,44,4774,62,0.0,0.2,Moore,0
0,0,28,None,None,1,49083,0,0,-4,4,69.2,0,3,0.2,0.7,0,Luke,0.2,4,0,12.8,441,False,41.4,270,,None,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,a,15,49,17.0,10,2552,52,8282,59,0.0,2.0,Freeman,2
0,0,31,None,None,0,7645,0,0,-3,3,4.7,0,2,0.2,0.7,0,Phil,0.2,3,0,4.5,444,False,39.0,128,,None,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,None,a,15,49,2.0,4,12863,239,38381,292,0.0,1.0,Jagielka,0
2,1,56,75,100,2,171975,0,0,-4,4,41.1,1,3,0.8,1.5,0,Callum,1.0,5,1,25.6,453,False,67.0,576,Illness - 75% chance of playing,2019-12-14T17:00:25.229662Z,51,0,0,0,171975.jpg,2.3,0,0,Robinson,0.3,False,None,d,15,49,152.0,30,48902,22,89351,469,0.2,5.9,Robinson,1
0,0,0,None,None,0,90518,0,0,-4,4,0.6,0,3,0.0,0.5,0,Ravel,0.0,0,0,0.2,456,False,0.0,12,,None,46,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,None,a,15,49,4.0,1,2757,64,11290,48,0.0,0.2,Morrison,0
0,2,291,100,100,6,172649,0,0,2,-2,0.0,1,1,2.6,3.1,6,Dean,2.6,13,0,29.6,471,False,277.0,1440,,2019-11-09T17:30:13.445733Z,47,0,0,0,172649.jpg,4.0,0,42,Henderson,7.7,False,None,a,15,49,18.0,64,603229,7460,200439,1889,0.6,13.6,Henderson,2
0,0,10,None,None,0,167878,0,0,-3,3,10.3,0,3,0.2,0.7,1,Ben,0.2,0,0,1.9,472,False,6.2,14,,None,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,None,a,15,49,2.0,3,617,22,2400,22,0.0,0.6,Osborn,0
0,1,96,100,100,3,169432,0,0,-3,3,58.4,0,4,2.0,2.5,1,Oliver,2.0,9,2,36.2,501,False,130.2,642,,2019-10-08T09:00:11.047638Z,57,0,0,0,169432.jpg,1.9,0,0,McBurnie,0.1,False,None,a,15,49,174.0,28,14888,121,18636,173,0.4,4.9,McBurnie,2
0,0,0,None,None,0,194126,0,0,-1,1,0.0,0,1,0.0,0.5,0,Michael,0.0,0,0,0.0,521,False,0.0,0,,None,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.0,False,None,a,15,49,0.0,0,542,8,1427,16,0.0,0.0,Verrips,0
0,0,16,100,100,0,87447,0,0,-1,1,12.1,0,3,0.4,0.9,1,Muhamed,0.4,0,0,3.0,522,False,17.2,38,,2019-09-19T11:30:17.999997Z,44,0,0,0,87447.jpg,1.0,0,0,Bešić,0.1,False,None,a,15,49,0.0,3,7258,97,14134,76,0.1,0.7,Bešić,0
0,0,-1,None,None,0,18440,0,0,0,0,0.3,0,4,0.0,0.5,0,Leon,0.0,0,0,0.3,547,False,0.0,13,,None,45,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,None,a,15,49,4.0,1,9740,113,6166,133,0.0,0.2,Clarke,0
0,6,187,None,None,2,93100,0,0,-2,2,63.9,2,2,0.0,-0.5,0,Jannik,0.0,21,1,45.0,304,False,245.8,933,,None,48,0,0,0,93100.jpg,2.9,0,0,Vestergaard,2.9,False,None,a,16,20,140.0,32,514981,160,382310,3612,0.0,6.7,Vestergaard,1
1,0,115,100,100,0,40146,0,0,-2,2,176.7,0,2,3.2,2.7,2,Ryan,3.2,29,1,43.7,305,False,158.8,942,,2019-10-25T21:00:19.447070Z,48,0,0,0,40146.jpg,1.2,1,0,Bertrand,0.5,False,None,a,16,20,101.0,15,18874,468,56533,289,0.7,3.1,Bertrand,2
1,0,64,0,0,0,213482,0,0,-4,4,39.5,0,2,0.0,0.0,0,Yan,0.2,18,0,17.4,306,False,86.4,554,Illness - Unknown return date,2019-12-12T11:30:20.748170Z,46,0,0,0,213482.jpg,1.1,0,0,Valery,0.2,False,None,i,16,20,49.0,9,6413,8,23076,232,0.0,2.0,Valery,1
0,1,247,None,None,2,171771,0,0,-1,1,17.6,0,2,1.6,1.1,2,Jan,1.6,36,0,38.6,307,False,351.2,1527,,None,44,0,0,0,171771.jpg,1.6,0,0,Bednarek,0.7,False,None,a,16,20,16.0,28,51538,115,58707,317,0.4,6.4,Bednarek,1
1,0,100,None,None,0,88900,0,0,-2,2,16.7,0,2,2.2,1.7,2,Jack,2.2,17,0,22.6,308,False,193.2,747,,None,43,0,0,0,88900.jpg,1.4,0,0,Stephens,0.1,False,None,a,16,20,16.0,13,4542,168,6585,86,0.5,3.0,Stephens,0
0,1,85,None,None,1,80447,0,0,-2,2,3.7,0,2,0.2,-0.3,0,Maya,0.2,18,0,17.7,310,False,96.8,558,,None,43,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.3,False,None,a,16,20,77.0,10,15195,49,24437,160,0.0,2.3,Yoshida,1
0,0,0,None,None,0,232797,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Kayne,0.0,0,0,0.0,311,False,0.0,0,,None,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.5,False,None,a,16,20,0.0,0,63193,1964,58796,1028,0.0,0.0,Ramsay,0
0,0,0,0,0,0,78356,0,0,0,0,0.0,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,312,False,0.0,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,None,u,16,20,0.0,0,545,8,8782,10,0.0,0.0,Austin,0
1,18,306,None,None,1,84939,0,0,4,-4,182.3,1,4,6.8,6.3,2,Danny,6.8,24,9,114.7,313,False,398.6,1164,,None,64,0,0,0,84939.jpg,5.1,0,0,Ings,12.4,False,None,a,16,20,567.0,86,1055073,18840,345003,13469,1.1,13.4,Ings,1
0,0,17,100,100,0,220598,0,0,-1,1,27.2,0,4,0.6,0.1,0,Michael,0.6,5,0,6.3,314,False,6.0,180,,2019-11-13T16:30:17.342124Z,49,0,0,0,220598.jpg,1.2,0,0,Obafemi,0.2,False,None,a,16,20,30.0,7,8901,68,17460,124,0.1,1.4,Obafemi,0
1,0,37,None,None,0,20452,0,0,-4,4,88.6,0,4,2.2,1.7,2,Shane,2.2,8,0,31.1,315,False,50.2,410,,None,46,0,0,0,20452.jpg,1.8,0,0,Long,2.1,False,None,a,16,20,171.0,16,88719,1064,302244,1234,0.5,3.5,Long,0
0,0,0,0,0,0,153371,0,0,0,0,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,316,False,0.0,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,None,u,16,20,0.0,0,2677,5,5200,10,0.0,0.0,Gallagher,0
0,0,0,0,0,0,40383,0,0,-2,2,0.0,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,317,False,0.0,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,0,0,0,40383.jpg,0.0,0,0,Forster,0.3,False,None,n,16,20,0.0,0,2821,6,46187,126,0.0,0.0,Forster,0
0,0,99,100,100,0,58376,0,0,-2,2,0.0,0,1,2.2,1.7,3,Alex,2.2,11,0,15.7,318,False,157.2,630,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,2.0,0,19,McCarthy,0.6,False,None,a,16,20,0.0,14,25846,906,33214,356,0.5,3.3,McCarthy,0
0,3,166,None,None,2,107265,0,0,-1,1,0.0,1,1,0.0,-0.5,0,Angus,0.0,25,0,22.1,319,False,219.4,900,,None,44,0,0,0,107265.jpg,2.9,0,30,Gunn,2.0,False,None,a,16,20,0.0,29,240825,267,191908,1849,0.0,6.6,Gunn,0
0,2,143,100,100,1,83283,0,0,-3,3,191.1,1,3,1.4,0.9,1,Nathan,1.4,33,1,71.5,320,False,155.6,1248,,2019-08-27T21:30:10.776482Z,62,0,0,0,83283.jpg,2.3,0,0,Redmond,0.6,False,None,a,16,20,365.0,35,34082,167,135816,393,0.2,5.6,Redmond,1
1,6,277,None,None,2,101178,0,0,-1,1,426.8,0,3,4.4,3.9,2,James,4.4,36,4,110.9,321,False,383.2,1530,,None,59,0,1,0,101178.jpg,3.6,0,0,Ward-Prowse,2.2,False,None,a,16,20,297.0,61,172665,3685,92138,4054,0.7,10.3,Ward-Prowse,2
0,0,0,0,0,0,96787,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,322,False,0.0,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,None,n,16,20,0.0,0,255,0,3206,5,0.0,0.0,Elyounoussi,0
1,0,36,100,100,0,91047,0,0,-3,3,14.2,0,3,0.6,0.1,1,Stuart,0.6,9,0,8.8,323,False,30.6,356,,2019-11-28T14:30:21.056647Z,52,0,0,0,91047.jpg,1.5,0,0,Armstrong,0.1,False,None,a,16,20,43.0,16,1951,26,8632,23,0.1,3.1,Armstrong,1
0,0,0,0,0,0,151086,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,324,False,0.0,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,0,0,0,151086.jpg,0.0,0,0,Lemina,0.1,False,None,n,16,20,0.0,0,1302,2,10207,19,0.0,0.0,Lemina,0
2,1,189,100,100,2,132015,0,0,-2,2,290.2,0,3,2.2,1.7,1,Pierre-Emile,2.2,32,0,67.2,325,False,227.2,1367,,2019-11-11T12:00:14.839134Z,48,0,0,0,132015.jpg,2.2,0,0,Højbjerg,0.4,False,None,a,16,20,154.0,36,23307,202,50823,344,0.5,7.5,Højbjerg,4
0,0,0,0,0,0,204481,0,0,-1,1,0.0,0,3,0.0,0.0,0,Tyreke,0.0,0,0,0.0,326,False,0.0,0,Joined Woking on loan until January on 2/8. - Expected back 01 Jan,2019-08-02T13:30:09.188463Z,44,0,0,0,204481.jpg,0.0,0,0,Johnson,0.0,False,None,n,16,20,0.0,0,2258,9,3081,33,0.0,0.0,Johnson,0
0,0,0,None,None,0,193109,0,0,-1,1,0.0,0,3,0.0,-0.5,0,Callum,0.0,0,0,0.0,327,False,0.0,0,,None,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.4,False,None,a,16,20,0.0,0,31058,83,24534,271,0.0,0.0,Slattery,0
0,0,169,None,None,2,78056,0,0,-1,1,115.5,0,3,0.4,-0.1,1,Oriol,0.4,28,0,35.9,328,False,202.8,1107,,None,44,0,0,0,78056.jpg,1.9,0,0,Romeu Vidal,0.9,False,None,a,16,20,41.0,26,59340,268,81508,625,0.1,5.9,Oriol Romeu,2
1,0,38,None,None,2,200439,0,0,-6,6,78.7,0,4,0.6,0.1,1,Che,0.6,7,0,25.9,437,False,16.8,483,,None,54,0,0,0,200439.jpg,1.8,0,0,Adams,0.3,False,None,a,16,20,173.0,21,27763,44,88161,154,0.1,3.9,Adams,0
1,3,116,100,100,1,431131,0,0,-3,3,68.3,1,3,2.2,1.7,2,Moussa,2.2,8,2,35.1,438,False,150.0,556,,2019-09-19T14:00:13.683201Z,52,0,0,0,431131.jpg,3.0,0,0,Djenepo,0.1,False,None,a,16,20,131.0,30,26216,85,24211,246,0.4,5.8,Djenepo,3
0,0,0,0,0,0,167075,0,0,-2,2,0.0,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,485,False,0.0,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,None,n,16,20,0.0,0,744,8,4440,15,0.0,0.0,Hoedt,0
0,0,107,100,100,1,58822,0,0,-2,2,142.1,0,2,1.4,0.9,2,Cédric,1.4,12,0,34.9,486,False,150.8,746,,2019-09-29T10:00:18.959570Z,48,0,0,0,58822.jpg,1.9,0,0,Soares,0.2,False,None,a,16,20,55.0,17,7869,90,19655,83,0.3,3.5,Cédric,1
3,0,75,50,50,1,128198,0,0,0,0,142.9,0,3,0.3,0.0,0,Sofiane,0.6,11,0,47.8,508,False,115.4,480,Toe Injury - 50% chance of playing,2019-12-12T11:30:21.094313Z,55,0,0,0,128198.jpg,2.1,0,0,Boufal,0.1,False,None,d,16,20,220.0,25,13827,4,15280,142,0.1,4.5,Boufal,1
1,0,46,100,100,1,135720,0,0,-2,2,26.0,0,2,0.0,-0.5,0,Kevin,0.0,8,0,8.9,532,False,58.4,275,,2019-08-31T13:30:13.818149Z,43,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,None,a,16,20,6.0,9,2796,9,2805,26,0.0,2.1,Danso,0
0,0,0,None,None,0,200088,0,0,0,0,0.0,0,4,0.0,-0.5,0,Daniel,0.0,0,0,0.0,535,False,0.0,0,,None,45,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,None,a,16,20,0.0,0,8943,39,6874,84,0.0,0.0,N'Lundulu,0
0,0,0,None,None,0,198044,0,0,0,0,0.0,0,1,0.0,-0.5,0,Harry,0.0,0,0,0.0,548,False,0.0,0,,None,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,None,a,16,20,0.0,0,7776,232,2690,87,0.0,0.0,Lewis,0
0,0,43,0,0,0,115556,0,0,-1,1,45.5,0,2,0.0,0.0,0,Ben,0.2,6,0,11.6,329,False,60.4,360,Ankle injury - Expected back 22 Feb,2019-11-24T11:30:24.643297Z,54,0,0,0,115556.jpg,1.3,0,0,Davies,0.1,False,None,i,17,6,12.0,8,7602,5,14292,106,0.0,1.5,Davies,1
1,4,196,100,100,2,39194,0,0,-3,3,31.6,2,2,4.6,5.1,10,Jan,4.6,14,1,30.0,330,False,245.8,900,,2019-11-01T14:00:13.161821Z,52,0,0,0,39194.jpg,3.5,0,0,Vertonghen,1.6,False,None,a,17,6,21.0,35,71802,5106,197657,459,0.9,6.7,Vertonghen,1
2,1,274,None,None,2,55605,0,0,-1,1,126.0,1,2,2.6,3.1,1,Toby,2.6,23,0,60.7,331,False,385.6,1440,,None,54,0,0,0,55605.jpg,2.4,0,0,Alderweireld,5.6,False,None,a,17,6,95.0,38,279547,3012,421884,2850,0.5,7.0,Alderweireld,1
0,0,124,100,100,1,38290,-1,1,-2,2,172.3,0,2,0.2,0.7,0,Danny,0.2,13,0,37.2,332,False,163.0,807,,2019-10-27T19:00:14.305885Z,53,0,0,0,38290.jpg,1.4,0,0,Rose,1.5,False,None,a,17,6,36.0,14,102188,413,196624,978,0.0,2.6,Rose,5
0,0,194,100,100,1,173904,0,0,-2,2,20.0,0,2,2.0,2.5,1,Davinson,2.0,18,0,34.0,333,False,275.0,1125,,2019-09-12T12:30:16.170028Z,53,0,0,0,173904.jpg,1.5,0,0,Sánchez,0.9,False,None,a,17,6,44.0,20,32041,523,61172,432,0.4,3.8,Sánchez,3
0,0,0,0,0,0,77794,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,334,False,0.0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,None,u,17,6,0.0,0,1123,20,14578,37,0.0,0.0,Trippier,0
0,0,9,100,100,0,234908,0,0,-1,1,12.1,0,2,0.2,0.7,1,Juan,0.2,2,0,2.8,335,False,16.2,21,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.7,0,0,Foyth,0.0,False,None,a,17,6,0.0,2,1896,30,2689,21,0.0,0.4,Foyth,1
4,10,250,100,100,3,80226,1,-1,1,-1,199.2,1,2,4.0,4.5,2,Serge,4.0,14,0,55.1,336,False,242.6,994,,2019-09-28T16:00:17.498533Z,51,0,0,0,80226.jpg,4.1,1,0,Aurier,7.3,False,None,a,17,6,109.0,49,729287,18188,262131,4274,0.8,9.6,Aurier,0
0,0,44,100,100,0,158534,0,0,-5,5,42.5,0,2,0.0,0.5,0,Kyle,0.0,4,0,11.6,337,False,54.4,241,,2019-08-25T18:00:16.782378Z,45,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.6,False,None,a,17,6,18.0,5,94481,105,295438,257,0.0,1.1,Walker-Peters,0
2,12,299,100,100,2,78830,0,0,-1,1,202.0,2,4,5.4,5.9,1,Harry,5.4,23,9,114.5,338,False,416.4,1434,,2019-11-03T16:00:13.421411Z,109,0,0,0,78830.jpg,5.2,0,0,Kane,19.3,False,None,a,17,6,527.0,84,1395583,15942,2014205,11001,0.5,7.7,Kane,2
0,0,0,0,0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,339,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,None,u,17,6,0.0,0,2654,12,8513,33,0.0,0.0,Janssen,0
0,0,123,0,0,1,37915,0,0,-2,2,0.0,0,1,0.0,0.0,0,Hugo,0.0,8,0,20.6,340,False,206.0,548,Arm injury - Unknown return date,2019-10-05T13:30:15.098154Z,53,0,0,0,37915.jpg,3.3,0,30,Lloris,3.5,False,None,i,17,6,0.0,23,218087,34,621334,1306,0.0,4.3,Lloris,0
0,3,195,None,None,1,102884,0,0,1,-1,10.0,0,1,3.0,3.5,3,Paulo,3.0,16,0,31.7,341,False,306.6,982,,None,46,0,0,0,102884.jpg,3.1,0,43,Gazzaniga,4.4,False,None,a,17,6,0.0,34,355494,3224,79428,2376,0.7,7.4,Gazzaniga,0
9,10,303,100,100,2,85971,0,0,5,-5,347.3,4,3,7.8,8.3,2,Heung-Min,7.8,19,5,134.5,342,False,429.6,1233,,2019-11-03T18:30:18.433263Z,100,0,0,0,85971.jpg,6.0,1,0,Son,21.5,False,None,a,17,6,569.0,90,2252206,44578,941496,18422,0.8,9.0,Son,0
2,3,127,100,100,1,80607,0,0,-4,4,229.0,0,3,1.2,1.7,4,Christian,1.2,13,1,50.5,343,False,152.8,730,,2019-10-17T12:30:20.804778Z,86,0,0,0,80607.jpg,2.5,0,0,Eriksen,2.8,False,None,a,17,6,126.0,32,126092,286,408644,885,0.1,3.7,Eriksen,3
3,8,208,100,100,2,108823,0,0,2,-2,177.3,1,3,8.0,8.5,2,Bamidele,8.0,10,5,73.5,344,False,320.2,803,,2019-08-04T16:30:15.610370Z,87,0,0,0,108823.jpg,6.2,0,0,Alli,12.7,False,None,a,17,6,236.0,62,938630,26439,111808,16771,0.9,7.1,Alli,1
1,1,156,None,None,1,95715,0,0,-5,5,165.7,0,3,5.2,5.7,8,Lucas,5.2,9,4,72.9,345,False,248.2,724,,None,70,0,0,0,95715.jpg,3.2,0,0,Rodrigues Moura da Silva,4.4,False,None,a,17,6,318.0,48,394670,16589,827001,2023,0.7,6.9,Lucas Moura,0
2,2,130,0,0,1,62974,0,0,-3,3,202.5,1,3,0.0,0.0,0,Erik,0.0,9,2,49.0,346,False,159.8,602,Hamstring injury - Expected back 22 Feb,2019-10-27T16:30:10.051580Z,57,0,0,0,62974.jpg,3.6,0,0,Lamela,1.2,False,None,i,17,6,127.0,32,477409,10,495775,842,0.0,5.6,Lamela,2
0,0,164,100,75,1,157668,-1,1,-3,3,154.9,0,3,1.0,1.1,1,Harry,1.0,18,0,36.0,347,False,170.8,927,,2019-12-07T17:00:19.693062Z,52,0,0,0,157668.jpg,1.5,0,0,Winks,0.3,False,None,a,17,6,34.0,22,15284,38,26701,196,0.2,4.2,Winks,4
0,0,5,100,100,0,54756,0,0,-2,2,0.9,0,3,0.0,0.5,0,Victor,0.0,2,0,0.2,348,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,None,a,17,6,0.0,1,4394,47,6827,56,0.0,0.2,Wanyama,1
1,0,247,None,None,3,45268,0,0,-1,1,161.4,0,3,4.0,4.5,2,Moussa,4.0,21,2,51.7,349,False,211.4,1418,,None,49,0,0,0,45268.jpg,2.7,0,0,Sissoko,2.2,False,None,a,17,6,144.0,46,196904,4480,198939,1810,0.8,9.4,Sissoko,3
1,0,63,100,100,1,93264,0,0,-1,1,69.2,0,3,2.0,2.5,4,Eric,2.0,9,0,22.2,350,False,116.2,552,,2019-08-30T12:30:13.952408Z,49,0,0,0,93264.jpg,1.9,0,0,Dier,0.2,False,None,a,17,6,35.0,13,9534,239,14521,120,0.4,2.7,Dier,4
0,0,0,0,0,0,168764,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,351,False,0.0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,None,n,17,6,0.0,0,732,5,1010,12,0.0,0.0,Amos,0
0,0,8,None,None,0,209042,0,0,-1,1,0.2,0,3,0.2,0.7,0,Oliver,0.2,0,0,0.5,352,False,5.0,12,,None,44,0,0,0,209042.jpg,1.0,0,0,Skipp,0.5,False,None,a,17,6,0.0,3,23104,103,32429,257,0.0,0.7,Skipp,0
1,2,143,0,0,1,231372,0,0,-2,2,126.2,0,3,0.0,0.0,0,Tanguy,0.6,10,2,44.0,442,False,205.6,667,Groin Injury - Expected back 26 Dec,2019-12-07T17:00:19.887888Z,58,0,0,0,231372.jpg,2.7,0,0,Ndombele,2.6,False,None,i,17,6,108.0,32,579300,15,798508,2271,0.1,5.5,Ndombele,2
0,0,3,None,None,0,447235,0,0,-1,1,0.1,0,4,0.2,0.7,0,Troy,0.2,0,0,0.0,509,False,0.2,5,,None,44,0,0,0,447235.jpg,1.0,0,0,Parrott,0.8,False,None,a,17,6,0.0,1,70235,353,80413,609,0.0,0.2,Parrott,0
0,0,33,100,100,0,200826,0,0,-2,2,58.8,0,3,0.4,0.9,0,Giovani,0.4,3,0,10.4,523,False,27.0,160,,2019-09-08T18:00:18.298488Z,73,0,0,0,200826.jpg,1.1,0,0,Lo Celso,0.2,False,None,a,17,6,18.0,9,10775,56,41307,114,0.1,1.2,Lo Celso,0
0,0,6,100,100,0,184349,0,0,-1,1,2.1,0,3,0.2,0.7,0,Ryan,0.2,0,0,0.6,524,False,3.4,16,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.0,0,0,Sessegnon,0.1,False,None,a,17,6,0.0,2,2210,87,17076,58,0.0,0.4,Sessegnon,0
0,0,3,0,0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,527,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,None,u,17,6,18.0,1,1647,2,2388,4,0.0,0.2,Nkoudou,0
0,0,0,None,None,0,175941,0,0,0,0,0.0,0,1,0.0,0.5,0,Alfie,0.0,0,0,0.0,543,False,0.0,0,,None,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.5,False,None,a,17,6,0.0,0,31988,583,11047,320,0.0,0.0,Whiteman,0
0,0,0,0,0,0,39215,0,0,-2,2,0.0,0,1,0.0,0.0,0,Michel,0.0,0,0,0.0,555,False,0.0,0,Calf injury - Unknown return date,2019-11-21T14:30:20.107084Z,43,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,None,i,17,6,0.0,0,2482,3,2153,14,0.0,0.0,Vorm,0
0,0,0,None,None,0,214572,0,0,0,0,0.0,0,1,0.0,0.5,0,Brandon,0.0,0,0,0.0,558,False,0.0,0,,None,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.1,False,None,a,17,6,0.0,0,8513,483,2769,140,0.0,0.0,Austin,0
0,0,135,0,0,2,40868,0,0,-3,3,207.8,0,2,0.0,0.0,0,José,0.4,25,0,42.8,353,False,159.8,974,Ankle injury - Unknown return date,2019-12-04T20:00:11.977301Z,47,0,0,0,40868.jpg,1.4,0,0,Holebas,0.8,False,None,i,18,57,62.0,15,16958,2,225386,813,0.1,3.2,Holebas,5
0,1,152,100,100,4,85624,0,0,-2,2,2.6,0,2,0.9,0.4,1,Christian,1.4,8,0,21.2,354,False,190.8,784,,2019-11-28T17:30:21.062157Z,43,0,0,0,85624.jpg,3.1,1,0,Kabasele,0.2,False,None,a,18,57,18.0,28,8085,238,13960,58,0.3,6.5,Kabasele,1
0,0,63,75,75,2,155651,0,0,-2,2,62.3,0,2,0.7,0.3,0,Adam,1.4,9,0,15.7,355,False,82.0,479,Thigh injury - 75% chance of playing,2019-12-12T22:00:15.473547Z,43,0,0,0,155651.jpg,2.0,0,0,Masina,0.1,False,None,d,18,57,11.0,14,1150,3,3635,67,0.3,3.3,Masina,2
